Unique Id,Call Id,Words,,
2057,1068450147,service Maria speaking how can I make a smile good morning small little plumbing repairs let me just take some information from you then we can that scheduler plumber and then they can come on site and and get you going there so or the vehicle the well someone put the new one in yeah yeah no problem having work will you be bored record and my phone number here I'll give you our store number cuz that's where I am so I would have to get a time from someone so I can meet them there is nothing else my phone number here is 519 641 0 four four three the store so I would have to leave and meet them there this is the picture of her 6683 ohh and sexy sexy 3 I'm sorry I always do so I met store what I use all the time I also never email no problem I'll call you later how my way to spend a few door the home teachers are holly was reschedule our guys to come out on Saturday for everything purse with you give you enough before they start any work then go ahead with the work they are able to accept cash check Visa Mastercard and there is a $59 as fancy and if I can schedule you and then I will have our dispatch Department give you a call back she's tied up at the moment give you a call back with an exact time when someone will be coming over any idea it'll be this week if possible I can schedule you in the morning take call is for 8 o'clock on yeah I could do that so that they can so I can get you in for the work sometime in the morning take out on Quince also feel good price okay you offer such a thing is senior discounts available ,,
2058,1068479879,phone number I'll give you my cell 519-476-8284 ,,
2059,1068479879,phone number I'll give you my cell 519-476-8284 ,,
2060,1068479879,phone number I'll give you my cell 519-476-8284 ,,
2061,1068479879,phone number I'll give you my cell 519-476-8284 ,,
2062,1068479879,phone number I'll give you my cell 519-476-8284 ,,
2063,1068479879,phone number I'll give you my cell 519-476-8284 ,,
2064,1069011933,hey Graham it's Maria speaking how to make a smile not Smith for some for some electrical work please type of remote which I know you should switch moved to another for the move my life from one light switch set for confirmation work done in our our kitchen so we do we will need to be installed so right now sorry no problem but yes Jody done some Plumbing work for me the first time just wrote my niece phone number 7 to 7:14 take note next week no problem I will just go over a request for money to the VIP Department chicken still there well I will get them to come out to look as you walk through it dollars I hold on 411 Lorraine me an estimate for some electrical work week okay so just so we'll look forward to so wonderful thank you so much ,,
2065,1069011933,so wonderful thank you so much ,,
2066,1069011933,so wonderful thank you so much ,,
2067,1069011933,hey Graham it's Maria speaking how to make a smile for some electrical work please Harper first remote which I know you switched moved to another how to move my life from one place to another set for confirmation work done in our kitchen so we do we will need to be installed so right now sorry no problem but yes Jody done some Plumbing work for me the first time just wrote on my knees phone number seven seven 14 footnote next week no problem I will just go over my purse for money see the difference Department chicken those let me know there well I will schedule my God he will come out to look as you an accurate price of price $4 I won't be hold on 411 Lorraine me an estimate for some electrical work week okay per person 4 per person so just so we'll look forward to so wonderful thank you so much ,,
2068,1069011933,so wonderful thank you so much ,,
2069,1069011933,hey Graham it's Maria speaking how to make a smile for some electrical work please Harper first which I know you switched moved to another how to move going from one place to another set for confirmation work done in our kitchen so we do we will need to be installed so right now sorry no problem but yes Jody done some Plumbing work for me the first time the senior road my niece phone number seven seven 14 take note next week no problem I will just go over a request for money to the VIP Department chicken so there will I will get them over to come out to look as you walk through it with dollars I won't be hold on for one moment Lorraine me an estimate for some electrical work week okay so just so we'll look forward to so wonderful thank you so much ,,
2070,1069261991,services this is Britney speaking how can I make you smile having an electrical issue you need a non coworker for tonight or just something they can wait til tomorrow I just can I get your name the address 302 Parkview Drive phone number +42-435-198-6842 okay 226-3742 free at 11 em you would like an afternoon appointment okay I'll let them know I have to have someone call you back ,,
2071,1069261991,services this is Britney speaking how can I make you smile having an electrical issue you need an encore her for tonight we're just something they can wait until tomorrow just can I get your name the address 302 Parkview Drive phone number +42-435-198-6842 okay 226-3442 Fredo let them know you would like an afternoon appointment okay I'll let them know I have to have someone call you back ,,
2072,1069261991,services this is Britney speaking how can I make you smile having an electrical issue you need a non coworker for tonight or is it something that can wait until tomorrow I just can I get your name the address 302 Parkview Drive phone number +42-435-198-6842 okay 226-3442 Fredo let them know you would like an afternoon appointment okay I'll let them know I have to have someone call you back ,,
2073,1069261991,services this is Britney speaking how can I make you smile having an electrical issue you need a non coworker for tonight or just something they can wait until tomorrow just can I get your name the address 0 2 Parkview Drive phone number +42-435-198-6842 okay 226-3442 free at 11 em you would like an afternoon appointment okay I'll let them know I have to have someone call you back ,,
2074,1069261991,services this is Britney speaking how can I make you smile having an electrical issue you need a non coworker for tonight or is it something that can wait until tomorrow I just can I get your name the address 302 Parkview Drive phone number +42-435-198-6842 okay 226-3442 free at 11 em you would like an afternoon appointment okay I'll let them know I have to have someone call you back ,,
2075,1069261991,services this is Britney speaking how can I make you smile you're having an electrical issue you need a non coworker for tonight or is it something that can wait until tomorrow I just can I get your name the address 0 2 Parkview Drive and your phone number +42-435-198-6842 okay 226-3442 create 11 m you would like an afternoon appointment okay I'll let them know I have to have someone call you back ,,
2076,1070047319,hey babe it's Maria speaking how can I make a smile what you see me the next lot numbers that was calling to see if I could book an appointment we in our kitchen our sink is leaking and it's a one of those Delta full deposits so it's leaking so before so hard hardwood floor so I put something supper working but I don't want this to continue and you can see quite clearly and I'm I can't fix anything you can see where the hose has a second plastic connector or rubber connector and this seems to be some form of separation or so there is the water leakage there 190 Carriage Hill Drive Miss reading count of London that's my wife and phone numbers on file 519-858-3957 which was your shower so are you I'm sure to let me know they will be a $59 this patch panel will come on site to look over everything purse to be an accurate price then go ahead take this course just transferred over to you and I don't know Forum to getting one of your crew members over what time on Monday the 1st what time is the last call 1 second pause in this trying cos we have 5/8 appointments booked throughout the day if your first what time it is your first appointment and I know like I can't get that is that like to eat okay so that you know what time approximately the individual would be free for the follow-up are there the next like an appointment on Monday Journeys Beulah Scott it's all true it may have to drive I would assume probably just looking at a personal life saving 11 yeah it's like in Vegas get that I'm available up until like I would have to leave my home from my appointment by swell yeah this at 1 so so we booked this year yes yeah yeah I'm only 10 minutes from my office to my door that is fantastic the service that you're finally YouTube ,,
2077,1070047319,hey babe it's Maria speaking how can I make it smile let me see me the next lot numbers that was calling to see if I could book an appointment we in our kitchen our sink is leaking and it's a one of those Delta full deposit so it's leaking so before so hard hardwood floor so I put something supper working but this too in senior and you can see quite clearly and I'm I can't fix anything you can see where the hose has a second plastic connector or rubber connector and it seems to be some form of separation or silver is the water leakage there 190 Carriage Hill Drive this right account of London Nicole life and phone number on file 519-858-3957 you showered I'm sure there will be a $59 mobile come on site to look over everything purse to get you an accurate price Banker Hedges this course this I just transferred over to you and I don't know Forum to getting one of your crew members over what time on Monday the 1st what time is the last call second pause in this time cuz we have 5/8 appointments booked throughout the day if your first what time it is your first appointment and I know like I can't get that just like to eat okay so that you know what time approximately the individual would be free for the follow-up are there the next like an appointment on Monday Journeys Beulah Scott it's folks will it may have to drive I would assume probably just looking at a personal life saving 11 yeah it's like in Vegas get that I'm available up until like I would have to leave my home from my appointment by swell yeah this at 1 so so how do we put this out here yeah yeah I'm only 10 minutes from my office so just ask the service if you're going Lie YouTube ,,
2078,1070047319,hey babe it's Maria speaking how can I make you smile let me see me the next lot numbers that was calling to see if I could book an appointment we in our kitchen our sink is leaking and it's a one of those Delta full deposit so it's leaking so before so hard hardwood floor so I put something supper working but I don't want this to continue and you can see quite clearly and I'm I can't fix anything you can see where the hose has a plastic connector or rubber connector and it seems to be some form of separation or silver is the water leakage there 190 Carriage Hill Drive this right down to London Nicole the subway and phone numbers on on 519-858-3957 you showered I'm to go let me know they will be a $59 this patch panel will come on site to look over everything purse to get you an accurate price Banker Hedges this course just transferred over to you and I don't know Forum to getting one of your crew members over what time on Monday the 1st what time is the last call first called the second premise try and cuz we have 5/8 appointments booked throughout the day if your first what time it is your first appointment and I know like I can't get that just like to eat okay so that you know what time approximately the individual would be free for the follow-up are there the next like an appointment on Monday Chinese Beulah Scott it's all toilet may have to drive I would assume probably just from looking at a personal life saving 11 yeah it's like in Vegas get that I'm available up until like I would have to leave my home from my appointment by swell yeah this at 1 so so how do we put this out your yeah yeah I'm only 10 minutes from my office to my door so that is fantastic the service that you're calling me okay you too ,,
2079,1070047319,hey babe it's Maria speaking how can I make a smile what you see me the next lot numbers that was calling to see if I could book an appointment we in our kitchen our sink is leaking and it's a one of those Delta full deposit so it's leaking so before so hard hardwood floor so I put something supper working but I don't want this to continue and you can see quite clearly and I'm I can't fix anything you can see where the hose has a plastic connector or rubber connector and it seems to be some form of separation or silver is the water leakage there 190 Carriage Hill Drive this writing kind of London Nicole wife and phone number on file 519-858-3957 you showered I'm so they will be a $59 this patch panel will come on site to look over everything purse to be an accurate price Banker Hedges the score this I just transferred over to you and I don't know Forum to getting one of your crew members over what time on Monday the 1st what time is the last call first called second pause in this trying cos we have 5/8 appointments booked throughout the day if your first what time it is your first appointment and I know like I can't get that just like to eat it so that you know what time approximately the individual would be free for the follow-up are there the next like an appointment on Monday Chinese Beulah Scott it's all toilet may have to drive I would assume probably just from looking at a personal life saving 11 yeah it's like in Vegas get that I'm available up until like I would have to leave my home from my appointment by swell yeah this at 1 so so how do we put this out here yeah yeah I'm only 10 minutes from my office door so that is the service that you're going to you too ,,
2080,1070047319,okay Ms Maria speaking how can I make a smile let me see me the next lot numbers that was calling to see if I could book an appointment we in our kitchen our sink is leaking and it's a one of those Delta full deposits so it's leaking so be sure to bowling this week hard hardwood floor so I put something supper working but I don't want this to in senior and you can see quite clearly and I'm I can't fix anything you can see where the hose has a plastic connector or rubber connector and it seems to be some form of separation or silver is the water leakage there 190 Carriage Hill Drive this right account of London and I'm happy to call the wife and phone numbers on file 519-858-3957 you showered I'm so good let me know they will be a $59 this patch panel will come on site to look over everything purse to be an accurate price thank ahead disperse just transferred over to you and I don't know Forum to getting one of your crew members over what time on Monday the 1st what time is the last call first second pause in this trying cos we have 5/8 appointments booked throughout the day if your first what time it is your first appointment and I know like I can't get that just like to eat okay so that you know what time approximately the individual would be free for the follow-up are there the next 7 second appointment on Monday Chinese Beulah Scott it's all toilet may have to drive I would assume probably just from looking at a personal life saving 11 yeah it's like in Vegas get that I'm available up until like I would have to leave my home from my appointment by swell yeah this at 1 so so how do we put this out here yeah yeah I'm only 10 minutes from my office to the service if you're going Lie YouTube ,,
2081,1070047319,hey babe it's Maria speaking how can I make a smile but let me see me the next blood numbers that I'm just calling to see if I could book an appointment we in our kitchen our sink is leaking and it's a one of those cellphone full decision process so it's leaking so before so hard hardwood floor so I put something it's not working but I don't want this to continue and you can see quite clearly and I'm I can't fix anything you can see where the hose has a plastic connector or rubber connector and this seems to be some form of separation or so there is the water leakage there 190 Carriage Hill Drive this right down to London Nicole life and phone numbers on on 519-858-3957 you showered I'm to go let me know they will be a $59 this patch panel will come on site to look over everything purse to be an accurate price Banker Hedges this course if you want to hold on for one more just transferred over to you and I don't know Forum to getting one of your crew members over what time on Monday the 1st what time is the last call II hello Miss Frank as we have 5/8 appointments booked throughout the day if your first what time it is your first appointment and I know like I can't get that just like to eat okay so that you know what time approximately the individual would be free for the follow up other than x 10 second appointment on Monday Chinese Beulah Scott it's all toilet may have to drive I would assume probably just from looking at a personal life saving 11 yeah it's like a niggas get that I'm available up until like I would have to leave my home from my appointment by 12 yeah this at 1 so so we booked this year yeah yeah I'm only 10 minutes from my office to my door that is fantastic the service that you're calling me okay you too ,,
2082,1070105655,thank you for calling fine and homes how to make you smile okay sorry indoor he's with our answering service I can take your name and your number if you want somebody to come out tonight or did you want them to give you a call in the morning $149 poor thing is your name what the telephone number I can have them reach you on okay so I have 519-473-3324 sure welcome ,,
2083,1070105655,thank you for calling fine and homes how to make you smile okay problems sorry indoor he's come to the answering service I can take your name and your number if you want somebody to come out tonight or did you want them to give you a call in the morning $149 poor thing is your name what the telephone number I can have them reach you on okay so I have 519-473-3324 sure welcome ,,
2084,1070105655,thank you for calling fine and homes how to make you smile okay problems sorry indoor he's come to the answering service I can take your name and your number if you want somebody to come out tonight or did you want them to give you a call in the morning poor thing is your name what the telephone number I can have them reach you on okay so I have 519-473-3324 sure welcome ,,
2085,1070105655,thank you for calling fine and homes how to make you smile okay problems sorry indoor he's with our answering service I can take your name and your number if you want somebody to come out tonight or did you want them to give you a call in the morning $149 poor thing is your name what the telephone number I can have them reach you on okay so I have 519-473-3324 sure welcome ,,
2086,1070105655,thank you for calling fine and homes how to make you smile okay problems sorry indoor he's come to the answering service I can take your name and your number if you want somebody to come out tonight or did you want them to give you a call in the morning $149 poor thing is your name what the telephone number I can have them reach you on okay so I have 519-473-3324 sure welcome ,,
2087,1070105655,thank you for calling fine and homes how to make you smile okay problems sorry indoor he's come to the answering service I can take your name and your number if you want somebody to come out tonight or did you want them to give you a call in the morning $149 poor thing is your name what's the telephone number I can have them reach you on okay so I have 519-473-3324 sure welcome ,,
2088,1070665971,Rachel it's Leah thinking how can I make you smile yes I was wondering if I can speak to someone about getting a quote on a heat pump I've got a rental property I'm looking to put in the split heat pump and take advantage incentive program that's actually did speak to someone Glen sure the property address is 175 Colborne how far 175 Colborne this goes back to June 2016 4947 17503 that's no that's two houses got word for shirts Phil shoot health BW happy LT polka Code 4 Colborne Street have it handy is Google a that's all I was going to do alright email address that you'd like to share with her shoes shoes shoes or sh e w and the number two at rogers.com please possible for sale once Kristen party made it says she's putting in a putting in the heat pump cuz right now it's electric baseboards the see what's wrong get Mike out there I just more afternoon or Thursday morning probably Thursday afternoon okay I can get them there it'll be Craig from one arm so I can get them press 5 with that work yeah that'll be fun 3 and 5 with Mike so okay see you can you explain to me how the the sun energy for something like us okay thanks ,,
2089,1070665971,hey Michelle it's Leah thinking how can I make you smile yes I was wondering if I can speak to someone about getting a quote on a heat pump I've got a rental property I'm looking to put in the split heat pump and take advantage incentive program that's actually did speak to someone Glen sure the property address is 175 Colborne how far 175 Colborne this goes back to June 2016 509-471-7503 that's no that's two houses got word for shirts Bill shoot health BW happy LT polka Code 4 Colborne Street new year and a half you don't have it handy is Google a that's all I was going to do hi problem email address I'd like to share with her shoes too sore sh e w and the number two at rogers.com soon as possible we were up for sale interested party made it says she's putting in a putting in the heat pump cuz right now it's electric baseboards what's wrong get Mike out there either small afternoon or Thursday morning probably Thursday afternoon okay I can get them there it will be in Alpha Craig from one or the other 3 and 5 with Mike okay see you can you explain to me how the the sun energy for something like us okay thanks ,,
2090,1070665971,so okay see you can you explain to me how the the sun energy for something like us ,,
2091,1070665971,hey Michelle it's Leah thinking husband naked Crile yes I was wondering if I could speak to someone about getting a quote on a heat pump I've got a rental property I'm looking to put in the split heat pump and take advantage incentive program sure actually I did speak to someone Glen sure the property address is 175 Colborne how far 175 Colborne this goes back to June 2016 509-471-7503 that's no that's two houses got word for shirts Phil shoot health BW happy LT polka Code 4 Colborne Street we were going to ask don't have it handy is Google that's all I was going to do hi problem email address I'd like to feel like she's too sore sh e w and the number two at rogers.com soon as possible we were up for sale interested party made it says she's putting in a putting in the heat pump cuz right now it's electric baseboards the see what's wrong get Mike out there either small afternoon or Thursday morning probably Thursday afternoon okay I can't get them there it will be an alpha Craig from one arm so I can get them there like 3 to 5 with that work yeah the reason for that is I can't be sure 3 and 5 with mice so okay see you can you explain to me how the the sun energy for something like us okay thanks ,,
2092,1070665971,okay see you can you explain to me how the the save on energy for something like us ,,
2093,1070665971,hey Michelle it's Leah thinking husband make you smile yes I was wondering if I can speak to someone about getting a quote for a heat pump I've got a rental property I'm looking to put in a split heat pump and take advantage incentive program sure actually I did speak to someone and it's almost 2 years ago Glen sure the property address is 175 Colborne how far 175 Colborne this goes back to June 2016 what is your phone number 549-471-7503 that's no that's two houses got word for shirts Phil shoe health BW happy LT polka Code 4 Colborne Street new year and a half you don't have it handy eyes and Google that's all I was going to do alright no problem email address I'd like to Payless shoes too sore sh e w and the number two at rogers.com soon as possible we have for sale interested party May 1st which is this how do you know putting in the Heats office right now it's electric baseboards the see what's wrong love get Mike out there either small afternoon or Thursday morning probably Thursday afternoon okay I can't get them there it will be in Alpha Craig from one arm so I can get them for like 5 with that work yeah the reason for that is I can't be sure 3 and 5 with Mike so okay see you can you explain to me how the the sun energy for something like us okay thanks ,,
2094,1071462244,it's a great day at Financial Services Diana how can we make you smile smells didn't even Subway you're worried so just calling Simona return my customer just called if you are able to my schoolwork she wire a generator panel for house cuz we're we're thinking of getting a generator or something so again we just wanted to see what the electrical work would be like and if I stick generator work and I can type warbler Woods Place in Strathroy should be on file in your Kevin Post Summers generators I've been hoses okay so I've already got said I know it's generator parties worth I hope so he told me searching for circus I just want something that's going to keep my house float I was like if it's the worst case was it just gets a second I don't know I just I didn't know I kind of money so I see what she's understand or something different what's your availability as far as getting someone out there for you you guys I just miss you have something reserved General Google weeks full session regionally hi Phyllis perfect cuz I have some Plumbing work done then I can look physical reflect my electrical plugs kind of worried that Beverly fry my 220 on my dryer and stuff yeah something for you so I mean if I work until close to my house so if you could do like those are generally those times on she wants to do it before 30 he's also I delete on Tuesday so what is 1 okay you are so she will see ,,
2095,1071462244,it's a great day at Financial Services Diana how can we make you smile smells didn't even Subway your words 6 so just calling Simona return my customer just call if you are able to switch over to wire a generator but perhaps cuz we're we're thinking of getting a generator or something so I can we just wanted to see what the electrical work would be good if I stick generator work and I can type warbler Woods Place in Strathroy should be on file in your Kevin Post Summers generators okay so I've already got that I know what generator parties worth I hope so he told me searching for circus I just want something that's going to keep my house float but if it's possible worst case let's just get so I can share I just didn't have that kind of money so she would she's under storm or something different what's your availability as far as getting someone out there for you you guys I just miss you have something reserved because generally use of weeks session regionally I feel is perfect I have some Plumbing work on the symbol physical dryer plug my electrical plug kind of worried that piece and Everly would try mine 220 on my dryer and stuff yeah something for you so I mean I work in town close to my house so if you could do like 4 so those are generally the times on she wants to do it before 30 he's also I delete this Town Tuesday so which is wonderful okay you are so she will see ,,
2096,1071462244,it's a great day at finding service this is Diana how can we make you smile smells didn't even Subway you're worried so just calling Simona return my customer just call if you are able to my schoolwork to wire a generator panel for house cuz we're we're thinking of getting a generator or something so again we just wanted to see what the electrical work would be like and if I stick generator work and recommend type warbler Woods Place in Strathroy should be on file in your Kevin Post Summers generators okay so I've already got that I know what's generator parties worth I hope so he told me searching for circus I just want something that's going to keep my house float but if worse case I'll use it just gets a second I don't know I just I didn't know I kind of money so I just see what else is understand something different what's your availability as far as getting someone out there for you you guys she asked me to reserve General discussion regionally I feel it's perfect cuz I have some Plumbing work that I should look physical electrical plugs just kind of worried that Everly fry money 220 on my dryer and stuff yeah something for you so I mean if I work until close to my house so if you could do like those are generally those times on she wants to do it for 4:30 he's also I delete this on Tuesday so what is 1 okay you are so she will see ,,
2097,1071462244,it's a great day at Finance this is Diana how can we make you smile smells didn't even Subway you're worried so just calling Simona return my customer just called if you are able to my schoolwork to wire a generator panel for us cuz we're we're thinking of getting a generator or something so I can we just wanted to see what the electrical work would be like and if I stick generator work and what you recommend type warbler Woods Place in Strathroy should be on file in your Kevin Post Summers generators okay so I've already got said I know it's generators worth I hope so he told me searching for circus I just want something that's going to keep my house float but if it's possible worst case like is it just gets a second I just I didn't have that kind of money so she wouldn't understand why you're something different Maybe what's your availability as far as getting someone out there for you you guys I just miss you have something reserved general rule of weeks full session regionally I feel is perfect cuz I have some Plumbing work done or I can look at physical reflect my electrical plugs kind of worried that Beverly fry money 220 on my dryer and stuff yeah something for you so I mean if I work until close to my house so if you could do like those are generally those times on she wants to do it before 30 he's also I delete on Tuesday so what is 1 okay do you are so she knows how many will see ,,
2098,1071462244,it's a great day at Financial Services Diana how can we make you smile smells didn't even Subway you're worried so just calling Simona return my customer just called if you are able to my schoolwork she wire a generator panel for house cuz we're we're thinking of getting a generator or something so again we just wanted to see what the electrical work would be like and if I stick generator work and what you recommend type thing warbler Woods Place in Strathroy should be on file in your Kevin Post Summers generators okay so I've already got that I know what generator parties worth I hope so he told me searching for circus I just want something that's going to keep my house float but if it's possible worst case we'll use it just gets a second sure I just I didn't have that kind of money so she would she's under storm or something different what's your availability as far as getting someone out there for you you guys I just miss you have something Reserve make a general rule of weeks so full session regionally I feel it's perfect cos I have some Plumbing work that I said we'll physical dryer plug electrical plug kind of worried that the family would try mine 220 on my dryer and stuff yeah something for you so I mean I work in town close to my house so if you could do like 4 so they're generally those times on she wants to do it before 30 he's also I know you town so which is wonderful okay you are so she will see ,,
2099,1071462244,it's a great day at Finance this is Diana how can we make you smile smells didn't even Subway you're worried 6 so just calling Simona return my customer just called if you are able to my schoolwork to wire a generator panel for house cuz we're we're thinking of getting a generator or something so again we just wanted to see what the electrical work would be like and if I stick generator work and what you recommend type warbler Woods Place in Strathroy should be on file in your Kevin Post Summers generators I've been Jose okay so I've already got that I know what's generator parties worth I hope so he told me searching for circus I just want something that's going to keep my house float but was like if it's worse case I'll use it just gets a second I don't know I just I didn't have that kind of money so I see what she's understand something different what's your availability of birth get someone out there for you you guys I just miss you have something reserved regenerative weeks session regionally I feel as perfect as I have some Plumbing work that I said we'll physical dryer plug electrical plug kind of worried that the family would try mine do 20 of my dryer and stuff yeah something for you so I mean if I work until close to my house so if you could do like those are generally those times on she wants to do it for 4:30 he's also I delete on Tuesday so what is 1 okay you are so she knows how many will see ,,
2100,1071738458,thank you for calling fine in home service thank you for calling fine in home service this is Karen how they make you smile hello hello you've reached I'm in home service and I help you see her will you looking for them to come out after hours we're looking for them to come during like actual work okay save our to come out after hours it's going to be $149 call it be just for them to come out after hours just for them to come out and then they'll charge you labor and parts so what whatever else race for burgers yes it'll be more expensive for them to come out after hours and if they were to come out during business hours I'm not sure to be honest with you you have reached your answering service so yeah I don't know what their actual regular pricing like to take our and labor it's right up under $949 just right for them to come out no problem bye ,,
2101,1071738458,"thank you for calling plan in home service thank you for calling fine in home service this is Karen how they make you smile hello you've reached I'm in home service and I help you see her will you looking for them to come out after hours we're looking for them to come during like actual work okay save our to come out after hours it's going to be $149 call out be just for them to come out after hours just for them to come out and then they'll charge you labor and parts whatever else race for burgers yes it would be more expensive for them to come out after hours and if they were to come out during business hours I'm not sure to be honest with you you have reached your answering service so yeah I don't know what their actual regular pricing it like $10 and labor it's $4,949 just right for them to come out no problem bye ",,
2102,1071738458,thank you for calling fine in home service thank you for calling fine in home service this is Karen how they make you smile hello you've reached I'm in home service and I help you will you looking for them to come out after hours are you looking for them to come during like actual work today OKC Mark come out after hours it's going to be $149 callout be just for them to come out after hours just for them to come out and then they'll charge you labor and parts whatever else race more burgers yes it'll be more expensive for them to come out after hours and if they were to come out during business hours I'm not sure to be honest with you you have reached your answering service so yeah I don't know what their actual regular pricing you like $10 and labor it's right up under $949 just right for them to come out no problem bye ,,
2103,1071738458,thank you for calling fine in home service thank you for calling fine in home service this is Karen how they make you smile hello hello you've reached I'm in home service and I help you will you looking for them to come out after hours we're looking for them to come during like actual work okay save our to come out after hours it's going to be $149 callout be just for them to come out after hours just for them to come out and then they'll charge you labor and parts whatever else race more yes it'll be more expensive for them to come out after hours and if they were to come out during business hours I'm not sure to be honest with you you have reached your answering service so yeah I don't know what their actual regular pricing like to take our and labor it's right up under $949 just right for them to come out no problem bye ,,
2104,1071738458,thank you for calling plan in home service thank you for calling fine in home service this is Karen how they make you smile hello you've reached I'm in home service and I help you see her will you looking for them to come out after hours we're looking for them to come during like actual work please okay save our to come out after hours it's going to be $149 call it'd be just for them to come out after hours just for them to come out and then they'll charge you labor and parts so what whatever else race for bugs yes it'll be more expensive for them to come out after hours and if they were to come out during business hours I'm not sure to be honest with you you have reached your answering service so yeah I don't know what their actual regular pricing like to take our and labor it's right up under $949 just a concert for them to come out no problem bye ,,
2105,1071738458,"thank you for calling plan in home service thank you for calling fine in home service this is Karen how they make you smile hello you've reached I'm in home service and I help you see her will you looking for them to come out after hours are you looking for them to come during like actual work okay save our to come out after hours it's going to be $149 call it'd be just for them to come out after hours just for them to come out and then they'll charge you labor and parts so what whatever else race for both yes it would be more expensive for them to come out after hours and if they were to come out during business hours I'm not sure to be honest with you you have reached your answering service so yeah I don't know what their actual regular pricing it like $10 and labor it's $4,949 just right for them to come out no problem bye ",,
2106,1072102891,speaking how can I make a smile yes can you tell me how are you the day you guys do estimates for plumbing issues I miss you have all of my shut off valves in my house replaced 246 probably 15 or 16 I hope that's quite a few so I will I would say probably not late in the day for the latest was she was schedule them to come out and then he can go for way I'll trade what you deserve pecker head no I'm just trying to think of what day would work when does he have the last appointment I'm off work schedules for taking shifts in and just First Street yeah I'm refers and we just have we just live up on Portland Street so call me or you okay Thursday of this week at 2 o'clock or later be available at this next week raised on early shift so or any day next week at 2 o'clock or later speak is available of okay how about choose a time for you I'm just Tuesday of next week purpose better Manny and I get some information and I'll schedule them in for you I'm just making a note enough it 2 o'clock Tuesday about 1660 shut off it might be a few left a couple actually work maybe not that I know of this morning mine is CL Brandon pran dealer Debbie 11 76 Portland Street Port Center Portland P ohh our t ending as a mention Oregon what am I doing here I'm putting together Nancy from Victor Tooley Missouri easiest way to catch me is call me on my cell which is 5.9 670 6100 he'll be feeling next Tuesday with my husband Ray okay I'll put great as well yes is there a cell number for where you called the store number then it just call me cuz he works in a stand down to the ground you really can't get cell service is the email address you would like to share with us not at the moment how you heard about it as well one see you on 2nd Street all the time but since very nice people that work for you at the show on the weekend so if we go over how we work with our guys in next 2 hours you will go over everything with you first if you're not the right price then go ahead with the repairs when he's done he they look like the crash crash Visa Mastercard then there's also a $59 with sexy okay referral to have you come in just to do an estimate from across the $59 plus the he can go to work like when they are supposed to do the work okay so we'll we'll go with her so a delivery from across the state yeah that's the 24th yeah just send me a quick buzz on my phone before she was she had sent that way I can make sure so if if you are Alicia Suites which means he should be home 2 o'clock he's not going to be there I can scoot up from work for a few minutes just reschedule with fuel for machine ,,
2107,1072102891,Mario speaking how can I make a smile yes can you tell me how are you the day you guys do estimates for plumbing issues let me see what I need to have all of my shut off valves in my house replaced 246 probably 15 or 1600 quite a few so I will I would say probably not late in the day Fergie the latest so she was schedule them to come out and then he can go for way I'll trade what you deserve Strickland no I'm just trying to think of what day it was worth when does he have the last appointment of the day I'm off work schedules for taking shifts in and just First Street yeah I'm refers and we just had we just live up on Portland Street so tell me where are you pretty okay Thursday of this week at 2 o'clock or later be available this week next week raised on early shift so or any day next week at 2 o'clock or later next week is available of okay how about she's out on for you I'm just Tuesday of next week trapeze better morning and I get some information and I'll schedule them in for you I'm just making a note enough it 2 o'clock Tuesday about 1616 shut off it might be a few left a couple actually work maybe not that I know of this morning mine is CL Brandon pran dealings Debbie 11 76 Portland Street Port Portland P ohh our t ending as a mention Oregon what am I doing here I'm putting in a little getaway Nancy Victor's to Lima 3 easiest way to catch me is call me on my cell which is 5.9 670 6100 he'll be feeling next Tuesday with my husband re-open output great as well yes is there a cell number for real door number then it just call me cuz he works in the summer and down the ground you really can't get cell service your problem is the email address you would like to share with us not at the moment how you heard about it as well one see you on 2nd Street on the time but since very nice people that work for you at the show on the weekend so if we go over how we work schedule our guys and Ice to our he'll come and he will go over everything with you first if you're not the right price then go ahead with the repairs when he's done he they look like the crash crash Visa Mastercard and there's also a $59 with sexy okay referral to have you come in just to do an estimate from across a $59 plus the he can go to work like when they are supposed to do the work okay so we'll we'll go with the work so a delivery from across the state yeah that's the 24th yeah just send me a quick Buzz my phone before she was she had sent that way I can make sure both of here early shift this week which means he should be home 2 o'clock he's not going to be there and I can scoot up from work for a few minutes just reschedule with fuel for sushi ,,
